sample_id,channel,comment_text,is_known_positive,comment_length
299,Dr. Robert Cywes M.D.,"We need protein for essential amino acids, we need fat for essential fatty acids, we do not need carbohydrates so that seems to indicate to me we are carnivore , but I’m just a computer engineer. My girlfriend reversed her type 2 diabetes with Keto and has been off medication for over 20 years.",True,295
300,Dr. Robert Cywes M.D.,"I agree about breakfast , it's exactly what happens to me. I get up at 7 and eat only after 12.00 , before that exercising and walking,and I don't want to eat before 12 most of the time.",False,186
301,Eric Westman,😊l have lost 100 lbs on the carnivore diet it has helped my arthritis and my nerve damage tremendously. I feel a lot better than I ever have felt before I wish I would have known about this 20 or 30 years ago I am 67 years old I have been doing this for about a year now. I will never go back to the way I used to eat. Never God bless you all.,True,343
302,KenDBerryMD,"He has a newer video on the benefits of lemon from 1 month ago.  He essentially saved my life some years ago and if he thinks lemon has these benefits, I'm guessing there may be something to it.  If I tried to consume everything touted by every health expert I watch, though, I would never be able to.  So I just do the fasting and eat healthy foods in between. I do drink lemon almost daily as it makes me feel good.",False,417
303,Jason Fung,I have been doing 16:8 IF for 1.5 years after watching Dr Fung’s YT videos and my weight dropped from 214 to 183. My coworkers were shocked with my weight loss and asked if I was ok. Soon everyone was watching Dr Fung’s videos and doing intermittent fasting. All I can say is it works!,True,285
304,Mark Hyman,"I think Covid harms the body period and may effect some people worse than others.  I think it could be like an HIV type virus that stays in the body and can have other problems down the line,",False,191
305,Jason Fung,Exactly what I needed.. I actually have been gaining my weight back and I am still doing fasting. but I am eating too much in my window.,False,136
306,Ben Bikman,Can an obese type 2 diabetic who eats dirty keto have a fasting insulin at 7.5? I know I don't really get ketones over .5.,False,122
307,Anthony Chaffee MD,"My brother is a cancer surgeon and he suggests the keto diet. I have cancer and went on the keto diet. It was rough getting started but after two weeks become rutine. I lasted 3 months lost 35 pounds and felt terrific. Once i started chemotherapy i couldn't stand the smell of meat and could not touch anything cold due to the effects on my nervous system. I had to stop that diet and tried to eat what i could as i had no appetite. Now im through with therapy and want to get back to that diet but maybe not so strict and ad more greens and beans.  The modern off the shelf food is poison, if it doesn't kill you directly it will surely kill someone you know. Our government and all the food producers are in on it as they control it. When you go to the grocery store you see many many labels but in reality there is only a dozen companies. You think you have options but its a lie. Stick to the parameter of the store and stay away from boxed, bagged and most canned foods. Pick the lessor brands as these are lower in sugars, salts and chemicals to enhance taste",True,1065
308,Mark Hyman,I absolutely love this man. ❤,False,29
309,Eric Berg DC,"Thank you so much for your explanation! I have lost 100 lbs with a psychology based phone app and your breakdown of the ""Why things work"" is connecting all the dots for me! THANK YOU!!!!!",False,187
310,KenDBerryMD,"Thank you very much for all you do.  I watch almost all your videos and I have learned a lot, so thank you and God bless you!!!",False,127
311,Dr. Robert Cywes M.D.,Thanks !  Panicked when I saw coffee was a killer.,False,50
312,Dr. Robert Cywes M.D.,Ok I have pcos and insulin resistance and I've been on keto 2 months with no real results so added intermittent fasting started with 16 and 8 for 3 weeks and still nothing. I added a blood ketone metre (kiss my keto metre) and went to 1 meal a today is only day 2. Yesterday my blood ketone at 3pm was 3.1 I at at 5:30pm and at 9pm 1.9. Today at 2:30pm it was 0.9 and at 6:30 before my meal 0.8 what is happening? I read fasting levels should be between 3 and 5 yesterday it was today it wasn't. Im trying to figure this out any input would be helpful,False,551
313,KenDBerryMD,7 weeks on carnivore & 31 weeks down! Best think Ive ever done for myself!!,False,75
314,Eric Westman,"In my experience, people who advocate physical force to silence or punish those who peacefully disagree with them have no argument that can bear scrutiny. And this Fuhrman character is typical. His arguments are ""incontrovertible"", that is, he simply talks over and dismisses any argument as a threat. Of course he's correct that animal meat provides no phytonutrients, as ""phyto"" refers to plant-derived. He simply asserts their necessity. The Nurses study was an annual questionnaire study, not at all an experimental study. The ""Adventist"" study (which one? There have been hundreds) is in its name sponsored by a religious institution dedicated, from its founding, to the avoidance of meat and the inculcation of a vegetarian diet for every human on the planet. No bias there (sarc)",False,786
315,Mark Hyman,"Fascinated by the tension between the thinking of a values-driven public policy advocate on the one hand, and the pragmatic approach towards patient care of the two doctors in the room. Both are right; both approaching the metabolic crisis at different levels of granularity.",False,275
316,Mark Hyman,So thankful good functional doctors are educating those of us seeking alternatives to the medical establishment,False,111
317,Nick Norwitz,I explode after eating anything with inulin.  Is there some point this stops or at least becomes much less over time?,False,117
318,Nick Norwitz,"i never thought that losing weight would be so easy, i lost 30 pounds in 2 months with this diet. i felt low energy for a week and once my body really switched on fat burning, everything was fine.skin got softer like if i got younger. fatty beef, beacon, eggs, salmond, butter,salt and black coffee . most of the days i only eat once.",True,334
319,Mark Hyman,"Can't do almond milk if you also have oxalate issues! SOOOO HARD! I do whatever I have to do, but it's down to almost nothing?!",False,127
320,Dr. Boz,The doc you mentioned ... pull him up on YouTube and see his fight for patients for years!   He has it down.,False,108
321,Eric Berg DC,Wow can't believe I just found this video and made this bread! Holy cow this is the best tasting keto bread I have ever tasted! Just delicious. I can finally have toast with my coffee in the morning. Thank you for this wonderful recipe.,False,236
322,Nick Norwitz,"So this is where the stories of vampires originated 😂 But no joking, I wonder if people of olden times knew people did this 🧐",False,125
323,Eric Berg DC,I can't believe YouTube is doing this. Keto has been the only way I have fought off my pre-diabetes. I lost 70 pounds and put on 10 pounds. The information you have shared has helped me and others. I've sent countless people directed to your videos and they said the same.,True,272
324,Dr. Robert Cywes M.D.,"Dr Cywes, I had to downsize my coffee intake. I had already swapped to instant coffee to go on having lots of  cups along the day.  In bed at night my leftside belly ached a lot each time.  One day I decided to cut all of it but for two 50ml cups in the morning and one cup at 6-7pm plus some in the milk later on. Problem solved. No more pain.  Not missing the long string of coffee intake events during the day. Cheers!",True,421
325,Anthony Chaffee MD,Thanks a lot Doctor,False,19
326,Shawn Baker MD,READ The Wheat Belly by Dr. William David M.D. and educate yourself.Grains are for bovine animals.,False,98
327,Jason Fung,What a inspiring story 👏,False,24
328,KenDBerryMD,"62 yr old female who has been carnivore for just over a year. Keto for 8 yrs before that.  I do daily intermittent fasting for 17 hrs. Went from 220 to 145 on carnivore.  Had a complete physical 3 months ago which included a comprehensive metabolic panel  that I asked for. He knew about a personal loss I had suffered in January 2024 as well. My T2D is gone. My A1C was 5.2. He took me off of Metformin. All of the 10 metabolic tests came back in normal ranges. Blood pressure and cholesterol both so much better he took me off of all meds but 1. Down from 5 to 1 and that one meds mg cut by 2/3's. If other diets aren't working for you, step outside your comfort zone and try carnivore.  Side note: while my dr was happy  with my new metabolic health and T2D being gone,  he had NO INTEREST AT ALL in knowing how I did it.  Told me to keep doing what I was doing. 🤔",True,867
